Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 02/12  11:00:00,1.697718409,6.278179197,0,6.253690344,0,0.159699955,0.159699955,0.159699955,0.090160839,0.019423036,0.395705007,0.355533134,0.660552438
 02/12  12:00:00,1.575906008,4.642520505,0,4.618024148,0,0.117357991,0.117357991,0.117357991,0.090160839,0.019423036,0.413520643,0.35564206,0.563157439
 02/12  13:00:00,1.454058898,3.550422848,0,3.526339141,0,0.090047111,0.090047111,0.090047111,0.090160839,0.019423036,0.399564263,0.349651152,0.488568496
 02/12  14:00:00,1.371520355,3.117792611,0,3.092876103,0,0.079827636,0.079827636,0.079827636,0.090160839,0.019423036,0.361343599,0.361741893,0.442379352
 02/12  15:00:00,1.317513759,2.798795805,0,2.77247629,0,0.071916621,0.071916621,0.071916621,0.095795882,0.020636974,0.331676764,0.382110979,0.398732541
 02/12  16:00:00,1.378427698,3.017823273,0,2.990040729,0,0.077990703,0.077990703,0.077990703,0.112701089,0.024278804,0.339830372,0.403351469,0.403631261
 02/12  17:00:00,1.629316056,2.866546724,0,2.833684844,0,0.073976897,0.073976897,0.073976897,0.174686636,0.037632135,0.389541409,0.477094095,0.459740885
 02/12  18:00:00,2.165768022,4.117548549,0,4.077626616,0,0.106856813,0.106856813,0.106856813,0.338103187,0.072836394,0.480315202,0.579593078,0.571419348
 02/12  19:00:00,2.580582185,3.33932071,0,3.29597754,0,0.085097068,0.085097068,0.085097068,0.580410413,0.125035815,0.432484217,0.629263148,0.681647524
 02/12  20:00:00,2.70920846,3.330632709,0,3.285894035,0,0.084547488,0.084547488,0.084547488,0.743826964,0.160240091,0.349483985,0.649523308,0.704942623
 02/12  21:00:00,2.583067493,3.793005012,0,3.746728282,0,0.096497291,0.096497291,0.096497291,0.693111423,0.149314618,0.31062677,0.671853055,0.645020336
 02/12  22:00:00,2.338733984,4.270467936,0,4.225271596,0,0.108564346,0.108564346,0.108564346,0.574775371,0.123821877,0.293847512,0.65616777,0.564913109
 02/12  23:00:00,1.906517351,4.913641126,0,4.874529486,0,0.125004458,0.125004458,0.125004458,0.428264027,0.092259448,0.234076814,0.567829114,0.442439491
 02/12  24:00:00,1.468855716,5.437544982,0,5.403557695,0,0.138273112,0.138273112,0.138273112,0.29865781,0.064338831,0.151364647,0.493432934,0.306144381
 02/13  01:00:00,1.000038029,6.019514714,0,5.99140205,0,0.152953259,0.152953259,0.152953259,0.152146387,0.032776384,0.086281399,0.408144195,0.151092405
 02/13  02:00:00,0.830484721,6.390744864,0,6.364860507,0,0.162390714,0.162390714,0.162390714,0.090160839,0.019423036,0.072152813,0.375793294,0.093920025
 02/13  03:00:00,0.773711697,6.798537209,0,6.77295296,0,0.172319016,0.172319016,0.172319016,0.061985579,0.01335334,0.059631191,0.371436271,0.078342301
 02/13  04:00:00,0.772922626,7.080860223,0,7.055636104,0,0.179382772,0.179382772,0.179382772,0.061985579,0.01335334,0.052529458,0.366207842,0.082819635
 02/13  05:00:00,0.818835777,7.233009911,0,7.208738636,0,0.183002401,0.183002401,0.183002401,0.061985579,0.01335334,0.0630714,0.352374292,0.128404766
 02/13  06:00:00,1.082554028,7.394410828,0,7.367326036,0,0.186708933,0.186708933,0.186708933,0.067620637,0.014567281,0.075901179,0.393221389,0.327890608
 02/13  07:00:00,1.664157679,8.136586282,0,8.105292468,0,0.205654561,0.205654561,0.205654561,0.129606217,0.027920617,0.129674585,0.454328647,0.700329053
 02/13  08:00:00,2.049366108,8.285622331,0,8.25237031,0,0.209541828,0.209541828,0.209541828,0.259212433,0.055841233,0.207318087,0.482758226,0.803050301
 02/13  09:00:00,1.927247127,7.089907866,0,7.061795202,0,0.176799229,0.176799229,0.176799229,0.231037141,0.049771545,0.268600929,0.408144195,0.776250088
 02/13  10:00:00,1.6773208,6.07131872,0,6.04739257,0,0.151998125,0.151998125,0.151998125,0.112701089,0.024278804,0.329942516,0.347363715,0.694392551
 02/13  11:00:00,1.574452064,5.933185108,0,5.908696254,0,0.150512854,0.150512854,0.150512854,0.090160839,0.019423036,0.344788778,0.355533134,0.597389423
 02/13  12:00:00,1.454860705,4.004646618,0,3.980150262,0,0.101268688,0.101268688,0.101268688,0.090160839,0.019423036,0.361031884,0.35564206,0.510690198
 02/13  13:00:00,1.34443962,2.895559871,0,2.871476164,0,0.073738823,0.073738823,0.073738823,0.090160839,0.019423036,0.351753757,0.349651152,0.443068012
 02/13  14:00:00,1.269166314,2.35404335,0,2.329126842,0,0.060552536,0.060552536,0.060552536,0.090160839,0.019423036,0.317755566,0.361741893,0.402888444
 02/13  15:00:00,1.212526716,1.625652099,0,1.599332583,0,0.041789626,0.041789626,0.041789626,0.095795882,0.020636974,0.292551191,0.382110979,0.362998065
 02/13  16:00:00,1.260591967,1.274723217,0,1.246940673,0,0.032753901,0.032753901,0.032753901,0.112701089,0.024278804,0.302771399,0.403351469,0.368091305
 02/13  17:00:00,1.507361868,1.226127625,0,1.193265745,0,0.031464448,0.031464448,0.031464448,0.174686636,0.037632135,0.353623489,0.477094095,0.416217064
 02/13  18:00:00,2.019272344,1.85059558,0,1.810673647,0,0.048048964,0.048048964,0.048048964,0.338103187,0.072836394,0.444963272,0.579593078,0.519083449
 02/13  19:00:00,2.428344852,1.364453378,0,1.321110208,0,0.034879888,0.034879888,0.034879888,0.580410413,0.125035815,0.398173902,0.629263148,0.613937686
 02/13  20:00:00,2.549610048,1.370874043,0,1.326135368,0,0.034842035,0.034842035,0.034842035,0.743826964,0.160240091,0.315239231,0.649523308,0.629294418
 02/13  21:00:00,2.422378332,1.673762306,0,1.627485576,0,0.042673734,0.042673734,0.042673734,0.693111423,0.149314618,0.275771399,0.671853055,0.573010103
 02/13  22:00:00,2.185725432,2.018508119,0,1.973311779,0,0.051622673,0.051622673,0.051622673,0.574775371,0.123821877,0.258240655,0.65616777,0.504453087
 02/13  23:00:00,1.766870247,2.378114297,0,2.339002657,0,0.061147546,0.061147546,0.061147546,0.428264027,0.092259448,0.205783602,0.567829114,0.394942511
 02/13  24:00:00,1.358038765,2.818940557,0,2.78495327,0,0.07259689,0.07259689,0.07259689,0.29865781,0.064338831,0.135829802,0.493432934,0.276538498
 02/14  01:00:00,0.933142935,3.336435663,0,3.308323,0,0.086160034,0.086160034,0.086160034,0.152146387,0.032776384,0.086281399,0.408144195,0.150990536
 02/14  02:00:00,0.765874647,3.790216605,0,3.764332247,0,0.097832993,0.097832993,0.097832993,0.090160839,0.019423036,0.072152813,0.375793294,0.09386767
 02/14  03:00:00,0.706891417,4.095603761,0,4.070019512,0,0.105535839,0.105535839,0.105535839,0.061985579,0.01335334,0.059631191,0.371436271,0.078305198
 02/14  04:00:00,0.705762587,4.365721173,0,4.340497054,0,0.112264249,0.112264249,0.112264249,0.061985579,0.01335334,0.052529458,0.366207842,0.082778118
 02/14  05:00:00,0.752725658,4.557399088,0,4.533127813,0,0.116977128,0.116977128,0.116977128,0.061985579,0.01335334,0.0630714,0.352374292,0.128319919
 02/14  06:00:00,1.010048686,4.466071149,0,4.438986358,0,0.114472069,0.114472069,0.114472069,0.067620637,0.014567281,0.075901179,0.393221389,0.327622131
 02/14  07:00:00,1.570276425,4.405751652,0,4.374457838,0,0.112386609,0.112386609,0.112386609,0.129606217,0.027920617,0.129674585,0.454328647,0.699715752
 02/14  08:00:00,1.962956969,4.855442681,0,4.82219066,0,0.123848982,0.123848982,0.123848982,0.259212433,0.055841233,0.207318087,0.482758226,0.802334008
 02/14  09:00:00,1.862056466,4.402838637,0,4.374725974,0,0.112305695,0.112305695,0.112305695,0.231037141,0.049771545,0.268600929,0.408144195,0.775552961
 02/14  10:00:00,1.622338164,3.836418477,0,3.812492327,0,0.097641581,0.097641581,0.097641581,0.112701089,0.024278804,0.329942516,0.347363715,0.693766459
 02/14  11:00:00,1.517659008,3.678840626,0,3.654351772,0,0.094257385,0.094257385,0.094257385,0.090160839,0.019423036,0.344788778,0.355533134,0.596851836
 02/14  12:00:00,1.417602505,2.520315485,0,2.495819129,0,0.064466096,0.064466096,0.064466096,0.090160839,0.019423036,0.361031884,0.35564206,0.51023459
 02/14  13:00:00,1.308704052,1.505002464,0,1.480918757,0,0.038394868,0.038394868,0.038394868,0.090160839,0.019423036,0.351753757,0.349651152,0.442676399
 02/14  14:00:00,1.235475322,1.064014355,0,1.039097847,0,0.027212581,0.027212581,0.027212581,0.090160839,0.019423036,0.317755566,0.361741893,0.402537406
 02/14  15:00:00,1.183642209,0.528012599,0,0.501693084,0,0.013217881,0.013217881,0.013217881,0.095795882,0.020636974,0.292551191,0.382110979,0.362685303
 02/14  16:00:00,1.232810093,0.227749841,0,0.199967297,0,0.005288252,0.005288252,0.005288252,0.112701089,0.024278804,0.302771399,0.403351469,0.36777508
 02/14  17:00:00,1.48082496,0.232140504,0,0.199278623,0,0.005288423,0.005288423,0.005288423,0.174686636,0.037632135,0.353623489,0.477094095,0.415856182
 02/14  18:00:00,1.986829767,0.642831098,0,0.602909165,0,0.016059192,0.016059192,0.016059192,0.338103187,0.072836394,0.444963272,0.579593078,0.518630644
 02/14  19:00:00,2.398055737,0.235905588,0,0.192562418,0,0.005125064,0.005125064,0.005125064,0.580410413,0.125035815,0.398173902,0.629263148,0.613403395
 02/14  20:00:00,2.523375494,0.388755157,0,0.344016483,0,0.009152307,0.009152307,0.009152307,0.743826964,0.160240091,0.315239231,0.649523308,0.628749592
 02/14  21:00:00,2.392395627,0.542997296,0,0.496720566,0,0.013187236,0.013187236,0.013187236,0.693111423,0.149314618,0.275771399,0.671853055,0.572513896
 02/14  22:00:00,2.151657296,0.724629967,0,0.679433628,0,0.017990635,0.017990635,0.017990635,0.574775371,0.123821877,0.258240655,0.65616777,0.504016989
 02/14  23:00:00,1.734678202,1.147062396,0,1.107950756,0,0.029288523,0.029288523,0.029288523,0.428264027,0.092259448,0.205783602,0.567829114,0.394609489
 02/14  24:00:00,1.326865546,1.612258788,0,1.578271501,0,0.041644195,0.041644195,0.041644195,0.29865781,0.064338831,0.135829802,0.493432934,0.276317974
 02/15  01:00:00,0.897453843,1.9510003,0,1.922887637,0,0.050580615,0.050580615,0.050580615,0.152146387,0.032776384,0.086281399,0.408144195,0.150880862
 02/15  02:00:00,0.724667713,2.185108013,0,2.159223656,0,0.056682344,0.056682344,0.056682344,0.090160839,0.019423036,0.072152813,0.375793294,0.093811386
 02/15  03:00:00,0.661674456,2.327664113,0,2.302079864,0,0.060358754,0.060358754,0.060358754,0.061985579,0.01335334,0.059631191,0.371436271,0.078265322
 02/15  04:00:00,0.657905952,2.485754719,0,2.4605306,0,0.064452242,0.064452242,0.064452242,0.061985579,0.01335334,0.052529458,0.366207842,0.082733491
 02/15  05:00:00,0.706601815,2.733737664,0,2.70946639,0,0.070944462,0.070944462,0.070944462,0.061985579,0.01335334,0.0630714,0.352374292,0.128228743
 02/15  06:00:00,0.967203735,2.77772253,0,2.750637738,0,0.071915593,0.071915593,0.071915593,0.067620637,0.014567281,0.075901179,0.393221389,0.327333656
 02/15  07:00:00,1.538145422,3.129228286,0,3.097934472,0,0.080914557,0.080914557,0.080914557,0.129606217,0.027920617,0.129674585,0.454328647,0.699056801
 02/15  08:00:00,1.914304074,2.950865305,0,2.917613284,0,0.075965741,0.075965741,0.075965741,0.259212433,0.055841233,0.207318087,0.482758226,0.801564355
 02/15  09:00:00,1.825851716,2.984890028,0,2.956777365,0,0.076849988,0.076849988,0.076849988,0.231037141,0.049771545,0.268600929,0.408144195,0.774803917
 02/15  10:00:00,1.592636011,2.672516912,0,2.648590762,0,0.068612139,0.068612139,0.068612139,0.112701089,0.024278804,0.329942516,0.347363715,0.693093749
 02/15  11:00:00,1.492533291,2.704049395,0,2.679560541,0,0.069709276,0.069709276,0.069709276,0.090160839,0.019423036,0.344788778,0.355533134,0.596274228
 02/15  12:00:00,1.396904257,1.724705939,0,1.700209583,0,0.044257374,0.044257374,0.044257374,0.090160839,0.019423036,0.361031884,0.35564206,0.509745064
 02/15  13:00:00,1.296461743,1.041186847,0,1.01710314,0,0.02657333,0.02657333,0.02657333,0.090160839,0.019423036,0.351753757,0.349651152,0.442255629
 02/15  14:00:00,1.222581154,0.584544375,0,0.559627867,0,0.01469559,0.01469559,0.01469559,0.090160839,0.019423036,0.317755566,0.361741893,0.402160229
 02/15  15:00:00,1.178522764,0.346222109,0,0.319902594,0,0.008434485,0.008434485,0.008434485,0.095795882,0.020636974,0.292551191,0.382110979,0.362349253
 02/15  16:00:00,1.23819956,0.443388191,0,0.415605647,0,0.011017494,0.011017494,0.011017494,0.112701089,0.024278804,0.302771399,0.403351469,0.367435305
 02/15  17:00:00,1.487965759,0.51497935,0,0.48211747,0,0.01281698,0.01281698,0.01281698,0.174686636,0.037632135,0.353623489,0.477094095,0.415468423
 02/15  18:00:00,2.002772486,1.259447834,0,1.219525902,0,0.03248844,0.03248844,0.03248844,0.338103187,0.072836394,0.444963272,0.579593078,0.518144115
 02/15  19:00:00,2.419256378,1.058843033,0,1.015499864,0,0.026899783,0.026899783,0.026899783,0.580410413,0.125035815,0.398173902,0.629263148,0.612829318
 02/15  20:00:00,2.550998642,1.462350951,0,1.417612277,0,0.037360854,0.037360854,0.037360854,0.743826964,0.160240091,0.315239231,0.649523308,0.628164193
 02/15  21:00:00,2.428855571,1.961048047,0,1.914771317,0,0.050180339,0.050180339,0.050180339,0.693111423,0.149314618,0.275771399,0.671853055,0.571980736
 02/15  22:00:00,2.20583592,2.8261949,0,2.780998561,0,0.072637834,0.072637834,0.072637834,0.574775371,0.123821877,0.258240655,0.65616777,0.503548414
 02/15  23:00:00,1.796741602,3.571146661,0,3.532035021,0,0.091709746,0.091709746,0.091709746,0.428264027,0.092259448,0.205783602,0.567829114,0.394251665
 02/15  24:00:00,1.395692952,4.319151808,0,4.285164521,0,0.110708516,0.110708516,0.110708516,0.29865781,0.064338831,0.135829802,0.493432934,0.276081058
 02/16  01:00:00,0.97805826,5.128424238,0,5.100311574,0,0.131302401,0.131302401,0.131302401,0.152146387,0.032776384,0.086281399,0.408144195,0.150763493
 02/16  02:00:00,0.813297109,5.695253998,0,5.66936964,0,0.145371928,0.145371928,0.145371928,0.090160839,0.019423036,0.072152813,0.375793294,0.093751198
 02/16  03:00:00,0.756109738,6.084006,0,6.058421751,0,0.154836675,0.154836675,0.154836675,0.061985579,0.01335334,0.059631191,0.371436271,0.078222683
 02/16  04:00:00,0.760732356,6.585696834,0,6.560472715,0,0.167326355,0.167326355,0.167326355,0.061985579,0.01335334,0.052529458,0.366207842,0.082685783
 02/16  05:00:00,0.810706435,6.903770267,0,6.879498992,0,0.175146554,0.175146554,0.175146554,0.061985579,0.01335334,0.0630714,0.352374292,0.128131271
 02/16  06:00:00,1.07263578,7.017640123,0,6.990555331,0,0.177656024,0.177656024,0.177656024,0.067620637,0.014567281,0.075901179,0.393221389,0.32702527
 02/16  07:00:00,1.630453051,6.892926085,0,6.861632271,0,0.173926615,0.173926615,0.173926615,0.129606217,0.027920617,0.129674585,0.454328647,0.698352372
 02/16  08:00:00,2.024528212,7.427520801,0,7.39426878,0,0.187012617,0.187012617,0.187012617,0.259212433,0.055841233,0.207318087,0.482758226,0.800741615
 02/16  09:00:00,1.913799872,6.599047002,0,6.570934338,0,0.165598884,0.165598884,0.165598884,0.231037141,0.049771545,0.268600929,0.408144195,0.774003178
 02/16  10:00:00,1.693429244,6.737069344,0,6.713143194,0,0.17012451,0.17012451,0.17012451,0.112701089,0.024278804,0.329942516,0.347363715,0.692374611
 02/16  11:00:00,1.599058119,6.97804836,0,6.953559507,0,0.176851573,0.176851573,0.176851573,0.090160839,0.019423036,0.344788778,0.355533134,0.595656759
 02/16  12:00:00,1.564686251,8.356321568,0,8.331825212,0,0.212562673,0.212562673,0.212562673,0.090160839,0.019423036,0.361031884,0.35564206,0.50922176
 02/16  13:00:00,1.450200828,7.140289731,0,7.116206024,0,0.180762222,0.180762222,0.180762222,0.090160839,0.019423036,0.351753757,0.349651152,0.441805822
 02/16  14:00:00,1.365447763,6.265778857,0,6.24086235,0,0.157965405,0.157965405,0.157965405,0.090160839,0.019423036,0.317755566,0.361741893,0.401757023
 02/16  15:00:00,1.314783117,5.721238088,0,5.694918572,0,0.145054065,0.145054065,0.145054065,0.095795882,0.020636974,0.292551191,0.382110979,0.361990026
 02/16  16:00:00,1.357695721,5.146271759,0,5.118489215,0,0.130876876,0.130876876,0.130876876,0.112701089,0.024278804,0.302771399,0.403351469,0.367072084
 02/16  17:00:00,1.609019555,5.255353145,0,5.222491265,0,0.134285296,0.134285296,0.134285296,0.174686636,0.037632135,0.353623489,0.477094095,0.415053904
 02/16  18:00:00,2.129415776,6.218450103,0,6.17852817,0,0.159651833,0.159651833,0.159651833,0.338103187,0.072836394,0.444963272,0.579593078,0.517624011
 02/16  19:00:00,2.528501896,5.391811111,0,5.348467942,0,0.136758998,0.136758998,0.136758998,0.580410413,0.125035815,0.398173902,0.629263148,0.61221562
 02/16  20:00:00,2.648002011,5.334551949,0,5.289813275,0,0.134990023,0.134990023,0.134990023,0.743826964,0.160240091,0.315239231,0.649523308,0.627538393
 02/16  21:00:00,2.515784708,5.445402858,0,5.399126128,0,0.137679433,0.137679433,0.137679433,0.693111423,0.149314618,0.275771399,0.671853055,0.571410779
 02/16  22:00:00,2.282104241,5.9031502,0,5.85795386,0,0.149407071,0.149407071,0.149407071,0.574775371,0.123821877,0.258240655,0.65616777,0.503047498
 02/16  23:00:00,1.86574309,6.363761622,0,6.324649982,0,0.161093754,0.161093754,0.161093754,0.428264027,0.092259448,0.205783602,0.567829114,0.393869146
 02/16  24:00:00,1.454318172,6.705107368,0,6.671120081,0,0.16958702,0.16958702,0.16958702,0.29865781,0.064338831,0.135829802,0.493432934,0.275827774
 02/17  01:00:00,1.0320537,7.328298558,0,7.300185894,0,0.185423008,0.185423008,0.185423008,0.152146387,0.032776384,0.086281399,0.408144195,0.150638326
 02/17  02:00:00,0.86324814,7.730438699,0,7.704554341,0,0.195387055,0.195387055,0.195387055,0.090160839,0.019423036,0.072152813,0.375793294,0.093687103
 02/17  03:00:00,0.808958594,8.23449243,0,8.208908181,0,0.207730921,0.207730921,0.207730921,0.061985579,0.01335334,0.059631191,0.371436271,0.078177294
 02/17  04:00:00,0.807480005,8.501711946,0,8.476487827,0,0.214124784,0.214124784,0.214124784,0.061985579,0.01335334,0.052529458,0.366207842,0.082635002
 02/17  05:00:00,0.857464022,8.829298558,0,8.805027284,0,0.222007882,0.222007882,0.222007882,0.061985579,0.01335334,0.0630714,0.352374292,0.128027529
 02/17  06:00:00,1.118887531,8.934625434,0,8.907540642,0,0.22423598,0.22423598,0.22423598,0.067620637,0.014567281,0.075901179,0.393221389,0.326697064
 02/17  07:00:00,1.704733073,9.906671065,0,9.875377252,0,0.248956336,0.248956336,0.248956336,0.129606217,0.027920617,0.129674585,0.454328647,0.697602673
 02/17  08:00:00,2.083891848,9.826268583,0,9.793016561,0,0.247251882,0.247251882,0.247251882,0.259212433,0.055841233,0.207318087,0.482758226,0.799865987
 02/17  09:00:00,1.961178799,8.625270463,0,8.5971578,0,0.213830009,0.213830009,0.213830009,0.231037141,0.049771545,0.268600929,0.408144195,0.773150979
 02/17  10:00:00,1.708693811,7.484671199,0,7.460745049,0,0.186154414,0.186154414,0.186154414,0.112701089,0.024278804,0.329942516,0.347363715,0.691609273
 02/17  11:00:00,1.612449002,7.559244842,0,7.534755988,0,0.190899582,0.190899582,0.190899582,0.090160839,0.019423036,0.344788778,0.355533134,0.594999633
 02/17  12:00:00,1.502309385,5.966080058,0,5.941583702,0,0.150742712,0.150742712,0.150742712,0.090160839,0.019423036,0.361031884,0.35564206,0.508664854
 02/17  13:00:00,1.380327797,4.40367005,0,4.379586343,0,0.111367891,0.111367891,0.111367891,0.090160839,0.019423036,0.351753757,0.349651152,0.441327121
 02/17  14:00:00,1.314887235,4.204524441,0,4.179607933,0,0.107833993,0.107833993,0.107833993,0.090160839,0.019423036,0.317755566,0.361741893,0.401327908
 02/17  15:00:00,1.251122979,3.189541523,0,3.163222008,0,0.08177627,0.08177627,0.08177627,0.095795882,0.020636974,0.292551191,0.382110979,0.361607683
 02/17  16:00:00,1.294916014,2.662416266,0,2.634633721,0,0.068483735,0.068483735,0.068483735,0.112701089,0.024278804,0.302771399,0.403351469,0.366685518
